ID,EAN,Name,Width,Length,Height,Frame width,Folded up height,Folded up projection,Folded down projection,Frame distance from ground,Mounting frame height,Maximum mattress depth,Orientation,Type,Color,Weight,Stock,Package Dimensions,Price GBP,Price EURO,Price USD,Sale Percent,Sale Fix GBP,Sale Fix EURO,Sale Fix USD,Sale Price GBP,Sale Price EURO,Sale Price USD,Category,Backorder,Visibility,Warranty,Description,Product Images,Product Image Alt,Slug,Meta Title,Meta Description
145,5013983826670,European Single XL Horizontal Integrated MORPHY™ Bed,1900,960,,2014,995,300,990,204,524,300,Horizontal,Integrated,Black,,100,,799,,,,,,,,,,MORPHY™ Beds > Horizontal > Integrated,TRUE,Visible,Lifetime,"The Morphy Wall Bed is a flexible modular sleeping system designed to adapt to changing spaces and needs. Its versatile frame can be configured in different sizes and orientations, while the space-saving fold-away design and gas-assisted mechanism make it practical for everyday use. The modular construction also allows the system to be reconfigured or expanded over time, making it an ideal long-term solution for modern multifunctional homes.",,European Single XL Horizontal Integrated MORPHY™ Bed 190x96 Black,european-single-xl-horizontal-integrated-morphy-bed-190x96,European Single XL Horizontal Integrated MORPHY™ Bed 190x96,European Single XL Horizontal Integrated MORPHY™ Bed 190x96 - The Morphy Wall Bed is a flexible modular sleeping system designed to adapt to Shop now!
146,5051124849887,European Single XL Long Horizontal Integrated MORPHY™ Bed,2000,960,,2114,995,300,990,204,524,300,Horizontal,Integrated,Black,,100,,799,,,,,,,,,,MORPHY™ Beds > Horizontal > Integrated,TRUE,Visible,Lifetime,"The Morphy Wall Bed is a flexible modular sleeping system designed to adapt to changing spaces and needs. Its versatile frame can be configured in different sizes and orientations, while the space-saving fold-away design and gas-assisted mechanism make it practical for everyday use. The modular construction also allows the system to be reconfigured or expanded over time, making it an ideal long-term solution for modern multifunctional homes.",,European Single XL Long Horizontal Integrated MORPHY™ Bed 200x96 Black,european-single-xl-long-horizontal-integrated-morphy-bed-200x96,European Single XL Long Horizontal Integrated MORPHY™ Bed 20,European Single XL Long Horizontal Integrated MORPHY™ Bed 200x96 - The Morphy Wall Bed is a flexible modular sleeping system designed to ada Shop now!
147,5055102800165,Single XL Horizontal Integrated MORPHY™ Bed,1900,1000,,2014,1035,300,1030,204,524,300,Horizontal,Integrated,Black,,100,,799,,,,,,,,,,MORPHY™ Beds > Horizontal > Integrated,TRUE,Visible,Lifetime,"The Morphy Wall Bed is a flexible modular sleeping system designed to adapt to changing spaces and needs. Its versatile frame can be configured in different sizes and orientations, while the space-saving fold-away design and gas-assisted mechanism make it practical for everyday use. The modular construction also allows the system to be reconfigured or expanded over time, making it an ideal long-term solution for modern multifunctional homes.",,Single XL Horizontal Integrated MORPHY™ Bed 190x100 Black,single-xl-horizontal-integrated-morphy-bed-190x100,Single XL Horizontal Integrated MORPHY™ Bed 190x100,Single XL Horizontal Integrated MORPHY™ Bed 190x100 - The Morphy Wall Bed is a flexible modular sleeping system designed to adapt to changin Shop now!
148,5073203902083,Single XL Long Horizontal Integrated MORPHY™ Bed,2000,1000,,2114,1035,300,1030,204,524,300,Horizontal,Integrated,Black,,100,,799,,,,,,,,,,MORPHY™ Beds > Horizontal > Integrated,TRUE,Visible,Lifetime,"The Morphy Wall Bed is a flexible modular sleeping system designed to adapt to changing spaces and needs. Its versatile frame can be configured in different sizes and orientations, while the space-saving fold-away design and gas-assisted mechanism make it practical for everyday use. The modular construction also allows the system to be reconfigured or expanded over time, making it an ideal long-term solution for modern multifunctional homes.",,Single XL Long Horizontal Integrated MORPHY™ Bed 200x100 Black,single-xl-long-horizontal-integrated-morphy-bed-200x100,Single XL Long Horizontal Integrated MORPHY™ Bed 200x100,Single XL Long Horizontal Integrated MORPHY™ Bed 200x100 - The Morphy Wall Bed is a flexible modular sleeping system designed to adapt to ch Shop now!
149,5084737794465,Small Double Horizontal Integrated MORPHY™ Bed,1900,1200,,2014,1035,300,1230,204,524,300,Horizontal,Integrated,Black,,100,,849,,,,,,,,,,MORPHY™ Beds > Horizontal > Integrated,TRUE,Visible,Lifetime,"The Morphy Wall Bed is a flexible modular sleeping system designed to adapt to changing spaces and needs. Its versatile frame can be configured in different sizes and orientations, while the space-saving fold-away design and gas-assisted mechanism make it practical for everyday use. The modular construction also allows the system to be reconfigured or expanded over time, making it an ideal long-term solution for modern multifunctional homes.",,Small Double Horizontal Integrated MORPHY™ Bed 190x120 Black,small-double-horizontal-integrated-morphy-bed-190x120,Small Double Horizontal Integrated MORPHY™ Bed 190x120,Small Double Horizontal Integrated MORPHY™ Bed 190x120 - The Morphy Wall Bed is a flexible modular sleeping system designed to adapt to chan Shop now!
150,5029936161057,European Small Double Horizontal Integrated MORPHY™ Bed,2000,1200,,2114,1235,300,1230,204,524,300,Horizontal,Integrated,Black,,100,,849,,,,,,,,,,MORPHY™ Beds > Horizontal > Integrated,TRUE,Visible,Lifetime,"The Morphy Wall Bed is a flexible modular sleeping system designed to adapt to changing spaces and needs. Its versatile frame can be configured in different sizes and orientations, while the space-saving fold-away design and gas-assisted mechanism make it practical for everyday use. The modular construction also allows the system to be reconfigured or expanded over time, making it an ideal long-term solution for modern multifunctional homes.",,European Small Double Horizontal Integrated MORPHY™ Bed 200x120 Black,european-small-double-horizontal-integrated-morphy-bed-200x120,European Small Double Horizontal Integrated MORPHY™ Bed 200x,European Small Double Horizontal Integrated MORPHY™ Bed 200x120 - The Morphy Wall Bed is a flexible modular sleeping system designed to adap Shop now!
151,5030487744941,Double Horizontal Integrated MORPHY™ Bed,1900,1350,,2014,1385,300,1380,204,524,300,Horizontal,Integrated,Black,,100,,899,,,,,,,,,,MORPHY™ Beds > Horizontal > Integrated,TRUE,Visible,Lifetime,"The Morphy Wall Bed is a flexible modular sleeping system designed to adapt to changing spaces and needs. Its versatile frame can be configured in different sizes and orientations, while the space-saving fold-away design and gas-assisted mechanism make it practical for everyday use. The modular construction also allows the system to be reconfigured or expanded over time, making it an ideal long-term solution for modern multifunctional homes.",,Double Horizontal Integrated MORPHY™ Bed 190x135 Black,double-horizontal-integrated-morphy-bed-190x135,Double Horizontal Integrated MORPHY™ Bed 190x135,Double Horizontal Integrated MORPHY™ Bed 190x135 - The Morphy Wall Bed is a flexible modular sleeping system designed to adapt to changing s Shop now!
152,5023956624009,European Double Horizontal Integrated MORPHY™ Bed,1900,1400,,2014,1435,300,1430,204,524,300,Horizontal,Integrated,Black,,100,,899,,,,,,,,,,MORPHY™ Beds > Horizontal > Integrated,TRUE,Visible,Lifetime,"The Morphy Wall Bed is a flexible modular sleeping system designed to adapt to changing spaces and needs. Its versatile frame can be configured in different sizes and orientations, while the space-saving fold-away design and gas-assisted mechanism make it practical for everyday use. The modular construction also allows the system to be reconfigured or expanded over time, making it an ideal long-term solution for modern multifunctional homes.",,European Double Horizontal Integrated MORPHY™ Bed 190x140 Black,european-double-horizontal-integrated-morphy-bed-190x140,European Double Horizontal Integrated MORPHY™ Bed 190x140,European Double Horizontal Integrated MORPHY™ Bed 190x140 - The Morphy Wall Bed is a flexible modular sleeping system designed to adapt to c Shop now!
153,5074541648471,European Double Long Horizontal Integrated MORPHY™ Bed,2000,1400,,2114,1435,300,1430,204,524,300,Horizontal,Integrated,Black,,100,,949,,,,,,,,,,MORPHY™ Beds > Horizontal > Integrated,TRUE,Visible,Lifetime,"The Morphy Wall Bed is a flexible modular sleeping system designed to adapt to changing spaces and needs. Its versatile frame can be configured in different sizes and orientations, while the space-saving fold-away design and gas-assisted mechanism make it practical for everyday use. The modular construction also allows the system to be reconfigured or expanded over time, making it an ideal long-term solution for modern multifunctional homes.",,European Double Long Horizontal Integrated MORPHY™ Bed 200x140 Black,european-double-long-horizontal-integrated-morphy-bed-200x140,European Double Long Horizontal Integrated MORPHY™ Bed 200x1,European Double Long Horizontal Integrated MORPHY™ Bed 200x140 - The Morphy Wall Bed is a flexible modular sleeping system designed to adapt Shop now!
154,5044546171595,King Horizontal Integrated MORPHY™ Bed,2000,1500,,2114,1535,300,1530,204,524,300,Horizontal,Integrated,Black,,100,,999,,,,,,,,,,MORPHY™ Beds > Horizontal > Integrated,TRUE,Visible,Lifetime,"The Morphy Wall Bed is a flexible modular sleeping system designed to adapt to changing spaces and needs. Its versatile frame can be configured in different sizes and orientations, while the space-saving fold-away design and gas-assisted mechanism make it practical for everyday use. The modular construction also allows the system to be reconfigured or expanded over time, making it an ideal long-term solution for modern multifunctional homes.",,King Horizontal Integrated MORPHY™ Bed 200x150 Black,king-horizontal-integrated-morphy-bed-200x150,King Horizontal Integrated MORPHY™ Bed 200x150,King Horizontal Integrated MORPHY™ Bed 200x150 - The Morphy Wall Bed is a flexible modular sleeping system designed to adapt to changing spa Shop now!
155,5038600910071,European King Horizontal Integrated MORPHY™ Bed,2000,1600,,2114,1635,300,1630,204,524,300,Horizontal,Integrated,Black,,100,,999,,,,,,,,,,MORPHY™ Beds > Horizontal > Integrated,TRUE,Visible,Lifetime,"The Morphy Wall Bed is a flexible modular sleeping system designed to adapt to changing spaces and needs. Its versatile frame can be configured in different sizes and orientations, while the space-saving fold-away design and gas-assisted mechanism make it practical for everyday use. The modular construction also allows the system to be reconfigured or expanded over time, making it an ideal long-term solution for modern multifunctional homes.",,European King Horizontal Integrated MORPHY™ Bed 200x160 Black,european-king-horizontal-integrated-morphy-bed-200x160,European King Horizontal Integrated MORPHY™ Bed 200x160,European King Horizontal Integrated MORPHY™ Bed 200x160 - The Morphy Wall Bed is a flexible modular sleeping system designed to adapt to cha Shop now!
156,5092529027689,Super King Horizontal Integrated MORPHY™ Bed,2000,1800,,2114,1835,300,1830,204,524,300,Horizontal,Integrated,Black,,100,,1099,,,,,,,,,,MORPHY™ Beds > Horizontal > Integrated,TRUE,Visible,Lifetime,"The Morphy Wall Bed is a flexible modular sleeping system designed to adapt to changing spaces and needs. Its versatile frame can be configured in different sizes and orientations, while the space-saving fold-away design and gas-assisted mechanism make it practical for everyday use. The modular construction also allows the system to be reconfigured or expanded over time, making it an ideal long-term solution for modern multifunctional homes.",,Super King Horizontal Integrated MORPHY™ Bed 200x180 Black,super-king-horizontal-integrated-morphy-bed-200x180,Super King Horizontal Integrated MORPHY™ Bed 200x180,Super King Horizontal Integrated MORPHY™ Bed 200x180 - The Morphy Wall Bed is a flexible modular sleeping system designed to adapt to changi Shop now!
157,5053431303746,Super King XL Horizontal Integrated MORPHY™ Bed,2000,1920,,2114,1955,300,1950,204,524,300,Horizontal,Integrated,Black,,100,,1149,,,,,,,,,,MORPHY™ Beds > Horizontal > Integrated,TRUE,Visible,Lifetime,"The Morphy Wall Bed is a flexible modular sleeping system designed to adapt to changing spaces and needs. Its versatile frame can be configured in different sizes and orientations, while the space-saving fold-away design and gas-assisted mechanism make it practical for everyday use. The modular construction also allows the system to be reconfigured or expanded over time, making it an ideal long-term solution for modern multifunctional homes.",,Super King XL Horizontal Integrated MORPHY™ Bed 200x192 Black,super-king-xl-horizontal-integrated-morphy-bed-200x192,Super King XL Horizontal Integrated MORPHY™ Bed 200x192,Super King XL Horizontal Integrated MORPHY™ Bed 200x192 - The Morphy Wall Bed is a flexible modular sleeping system designed to adapt to cha Shop now!
